"Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Subgenus","species","Describer","Taxon"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Apseudidae","Laeviapseudinae",,"Carpoapseudes",,,,"Carpoapseudes sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Apseudidae","Laeviapseudinae",,"Carpoapseudes",,"caraspinosus","Dojiri & Sieg 1997","Carpoapseudes caraspinosus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Kalliapseudidae",,,,,,,"Kalliapseudidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Kalliapseudidae","Kalliapseudinae",,,,,,"Kalliapseudinae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Kalliapseudidae","Kalliapseudinae",,"Mesokalliapseudes",,,,"Mesokalliapseudes sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Kalliapseudidae","Kalliapseudinae",,"Mesokalliapseudes",,"crassus","(Menzies 1953)","Mesokalliapseudes crassus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Metapseudidae",,,,,,,"Metapseudidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Metapseudidae","Metapseudinae",,,,,,"Metapseudinae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Metapseudidae","Metapseudinae",,"Apseudomorpha",,,,"Apseudomorpha sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Metapseudidae","Metapseudinae",,"Apseudomorpha",,"glebosa","(Menzies 1953)","Apseudomorpha glebosa"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Metapseudidae","Synapseudinae",,,,,,"Synapseudinae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Metapseudidae","Synapseudinae",,"Synapseudes",,,,"Synapseudes sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Metapseudidae","Synapseudinae",,"Synapseudes",,"intumescens","Menzies 1949","Synapseudes intumescens"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Parapseudidae",,,,,,,"Parapseudidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Parapseudidae",,,"Parapseudes",,,,"Parapseudes sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Apseudomorpha",,"Apseudoidea","Parapseudidae",,,"Parapseudes",,"latifrons","(Grube 1864))","Parapseudes latifrons"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,,,,,,,,,"Tanaidomorpha"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea",,,,,,,,"Paratanaoidea"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Akanthophoreidae",,,,,,,"Akanthophoreidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Akanthophoreidae",,,"Akanthophoreus",,,,"Akanthophoreus sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Akanthophoreidae",,,"Akanthophoreus",,"cf gracilis","(Kr°yer 1842)","Akanthophoreus cf gracilis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Akanthophoreidae",,,"Akanthophoreus",,"phillipsi","(Sieg & Dojiri 1991)","Akanthophoreus phillipsi"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Akanthophoreidae",,,"Chauliopleona",,,,"Chauliopleona sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Akanthophoreidae",,,"Chauliopleona",,"dentata","Dojiri & Sieg 1997","Chauliopleona dentata"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Akanthophoreidae",,,"Parakanthophoreus",,,,"Parakanthophoreus sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Akanthophoreidae",,,"Parakanthophoreus",,"bisetulosus","(Dojiri & Sieg 1997)","Parakanthophoreus bisetulosus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Anarthruridae",,,,,,,"Anarthruridae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Anarthruridae",,,"Anarthruridae",,,,"Anarthruridae sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Anarthruridae",,,"Anarthruridae",,"sp 1","Dojiri & Sieg 1997","Anarthruridae sp 1"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Anarthruridae",,,"Anarthruridae",,"sp 2","Dojiri & Sieg 1997","Anarthruridae sp 2"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Anarthruridae",,,"Anarthruridae",,"sp 3","Dojiri & Sieg 1997","Anarthruridae sp 3"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Anarthruridae",,,"Siphonolabrum",,,,"Siphonolabrum sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Anarthruridae",,,"Siphonolabrum",,"californiensis","Dojiri & Sieg 1997","Siphonolabrum californiensis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Leptognathiidae",,,,,,,"Leptognathiidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Leptognathiidae",,,"Leptognathia",,,,"Leptognathia sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Leptognathiidae",,,"Leptognathia",,"breviremis","(Liljeborg 1864)","Leptognathia breviremis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Leptocheliidae",,,,,,,"Leptocheliidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Leptocheliidae","Leptocheliinae",,,,,,"Leptocheliinae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Leptocheliidae","Leptocheliinae",,"Chondrochelia",,,,"Chondrochelia sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Leptocheliidae","Leptocheliinae",,"Chondrochelia",,"dubia Cmplx",,"Chondrochelia dubia Cmplx"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Paratanaidae",,,,,,,"Paratanaidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Paratanaidae",,,"Aparatanais",,,,"Aparatanais sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Paratanaidae",,,"Aparatanais",,"intermedius","(Dojiri & Sieg 1997)","Aparatanais intermedius"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Paratanaidae",,,"Paratanais",,,,"Paratanais sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Paratanaidae",,,"Paratanais",,"sp A","SCAMIT 2012 º","Paratanais sp A"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Tanaellidae",,,,,,,"Tanaellidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Tanaellidae",,,"Araphura",,,,"Araphura sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Tanaellidae",,,"Araphura",,"breviaria","Dojiri & Sieg 1997","Araphura breviaria"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Tanaellidae",,,"Araphura",,"cuspirostris","Dojiri & Sieg 1997","Araphura cuspirostris"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Tanaellidae",,,"Araphura",,"sp SD1","Pasko 2006 º","Araphura sp SD1"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Tanaellidae",,,"Tanaella",,,,"Tanaella sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Tanaellidae",,,"Tanaella",,"propinquus","Dojiri & Sieg 1997","Tanaella propinquus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Typhlotanaidae",,,,,,,"Typhlotanaidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Typhlotanaidae",,,"Typhlotanais",,,,"Typhlotanais sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Typhlotanaidae",,,"Typhlotanais",,"crassus","Dojiri & Sieg 1997","Typhlotanais crassus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Typhlotanaidae",,,"Typhlotanais",,"williamsae","Dojiri & Sieg 1997","Typhlotanais williamsae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Pseudotanaidae",,,,,,,"Pseudotanaidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Pseudotanaidae",,,"Pseudotanais",,,,"Pseudotanais sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Pseudotanaidae",,,"Pseudotanais",,"californiensis","Dojiri & Sieg 1997","Pseudotanais californiensis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Pseudotanaidae",,,"Pseudotanais",,"makrothrix","Dojiri & Sieg 1997","Pseudotanais makrothrix"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Tanaopsidae",,,,,,,"Tanaopsidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Tanaopsidae",,,"Tanaopsis",,,,"Tanaopsis sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Paratanaoidea","Tanaopsidae",,,"Tanaopsis",,"cadieni","Sieg & Dojiri 1991","Tanaopsis cadieni"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea",,,,,,,,"Tanaidoidea"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae",,,,,,,"Tanaididae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Pancolinae",,,,,,"Pancolinae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Pancolinae",,"Anatanais",,,,"Anatanais sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Pancolinae",,"Anatanais",,"pseudonormani","Sieg & Winn 1981","Anatanais pseudonormani"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Pancolinae",,"Zeuxo",,,,"Zeuxo sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Pancolinae",,"Zeuxo",,"coralensis","Sieg 1980","Zeuxo coralensis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Pancolinae",,"Zeuxo",,"kurilensis","(Kussakin & Tsareva 1974)","Zeuxo kurilensis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Pancolinae",,"Zeuxo",,"normani Cmplx","(Richardson 1905)","Zeuxo normani Cmplx"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Sinelobinae",,,,,,"Sinelobinae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Sinelobinae",,"Sinelobus",,,,"Sinelobus sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Sinelobinae",,"Sinelobus",,"stanfordi","(Richardson 1901)","Sinelobus stanfordi"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Tanainae",,,,,,"Tanainae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Tanainae",,"Synaptotanais",,,,"Synaptotanais sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Tanaidacea","Tanaidomorpha",,"Tanaidoidea","Tanaididae","Tanainae",,"Synaptotanais",,"notabilis","Sieg & Winn 1981","Synaptotanais notabilis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,,,,,,,,"Cumacea"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae",,,,,,,"Bodotriidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Bodotriinae",,,,,,"Bodotriinae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Bodotriinae",,"Cyclaspis",,,,"Cyclaspis sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Bodotriinae",,"Cyclaspis",,"giveni","Donath-Hernandez 2011","Cyclaspis giveni"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Bodotriinae",,"Cyclaspis",,"nubila","Zimmer 1936","Cyclaspis nubila"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Bodotriinae",,"Cyclaspis",,"sp A","SCAMIT 1995 º","Cyclaspis sp A"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Bodotriinae",,"Cyclaspis",,"sp C","SCAMIT 1986 º","Cyclaspis sp C"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Bodotriinae",,"Cyclaspis",,"sp D","Cadien 1996 º","Cyclaspis sp D"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Vaunthompsoniinae",,,,,,"Vaunthompsoniinae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Vaunthompsoniinae",,"Glyphocuma",,,,"Glyphocuma sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Vaunthompsoniinae",,"Glyphocuma",,"sp A","SCAMIT 1989 º","Glyphocuma sp A"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Vaunthompsoniinae",,"Glyphocuma",,"sp LA1","Cadien 1998 º","Glyphocuma sp LA1"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Vaunthompsoniinae",,"Leptocuma",,,,"Leptocuma sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Vaunthompsoniinae",,"Leptocuma",,"forsmani","Zimmer 1943","Leptocuma forsmani"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Vaunthompsoniinae",,"Vaunthompsonia",,,,"Vaunthompsonia sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Bodotriidae","Vaunthompsoniinae",,"Vaunthompsonia",,"pacifica","Zimmer 1943","Vaunthompsonia pacifica"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Leuconidae",,,,,,,"Leuconidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Leuconidae",,,"Eudorella",,,,"Eudorella sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Leuconidae",,,"Eudorella",,"pacifica","Hart 1930","Eudorella pacifica"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Leuconidae",,,"Eudorella",,"redacticruris","Watling & McCann 1997","Eudorella redacticruris"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Leuconidae",,,"Eudorellopsis",,,,"Eudorellopsis sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Cumacea",,,,"Leuconidae",,,"Eudorellopsis",,"longirostris","Given 1961","Eudorellopsis longirostris"
