NC_project_short_code,final_classification,preliminary_classification,class_code,kingdom,phylum_division,class,order,family,genus,species
NC_RockyIt,undetermined,undetermined,2221,,,,,,,
NC_RockyIt,undetermined,undetermined,2222,,,,,,,
NC_RockyIt,undetermined,undetermined,2223,,,,,,,
NC_RockyIt,undetermined,undetermined,2224,,,,,,,
NC_RockyIt,undetermined,undetermined,2225,,,,,,,
NC_RockyIt,undetermined,undetermined,2226,,,,,,,
NC_RockyIt,undetermined,undetermined,2227,,,,,,,
NC_RockyIt,undetermined,undetermined,2228,,,,,,,
NC_RockyIt,undetermined,undetermined,2229,,,,,,,
NC_RockyIt,undetermined,undetermined,2230,,,,,,,
NC_RockyIt,undetermined,undetermined,2231,,,,,,,
NC_RockyIt,undetermined,undetermined,2232,,,,,,,
NC_RockyIt,undetermined,undetermined,2233,,,,,,,
NC_RockyIt,undetermined,undetermined,2234,,,,,,,
NC_RockyIt,undetermined,undetermined,2235,,,,,,,
NC_RockyIt,undetermined,undetermined,2236,,,,,,,
NC_RockyIt,undetermined,undetermined,2237,,,,,,,
NC_RockyIt,undetermined,undetermined,2238,,,,,,,
NC_RockyIt,undetermined,undetermined,2239,,,,,,,
NC_RockyIt,undetermined,undetermined,2240,,,,,,,
NC_RockyIt,undetermined,undetermined,2241,,,,,,,
NC_RockyIt,undetermined,undetermined,2242,,,,,,,
NC_RockyIt,undetermined,undetermined,2243,,,,,,,
NC_RockyIt,undetermined,undetermined,2244,,,,,,,
NC_RockyIt,undetermined,undetermined,2245,,,,,,,
NC_RockyIt,undetermined,undetermined,2246,,,,,,,
NC_RockyIt,undetermined,undetermined,2247,,,,,,,
NC_RockyIt,undetermined,undetermined,2248,,,,,,,
NC_RockyIt,undetermined,undetermined,2249,,,,,,,
NC_RockyIt,undetermined,undetermined,2250,,,,,,,
NC_RockyIt,undetermined,undetermined,2251,,,,,,,
NC_RockyIt,undetermined,undetermined,2252,,,,,,,
NC_RockyIt,undetermined,undetermined,2253,,,,,,,
NC_RockyIt,undetermined,undetermined,2254,,,,,,,
NC_RockyIt,undetermined,undetermined,2255,,,,,,,
NC_RockyIt,undetermined,undetermined,2256,,,,,,,
NC_RockyIt,undetermined,undetermined,2257,,,,,,,
NC_RockyIt,undetermined,undetermined,2258,,,,,,,
NC_RockyIt,undetermined,undetermined,2259,,,,,,,
NC_RockyIt,undetermined,undetermined,2260,,,,,,,
NC_RockyIt,undetermined,undetermined,2261,,,,,,,
NC_RockyIt,undetermined,undetermined,2262,,,,,,,
NC_RockyIt,undetermined,undetermined,2263,,,,,,,
NC_RockyIt,undetermined,undetermined,2264,,,,,,,
NC_RockyIt,undetermined,undetermined,2265,,,,,,,
NC_RockyIt,undetermined,undetermined,2266,,,,,,,
NC_RockyIt,undetermined,undetermined,2267,,,,,,,
NC_RockyIt,undetermined,undetermined,2268,,,,,,,
NC_RockyIt,undetermined,undetermined,2269,,,,,,,
NC_RockyIt,undetermined,undetermined,2270,,,,,,,
NC_RockyIt,undetermined,undetermined,2271,,,,,,,
NC_RockyIt,undetermined,undetermined,2272,,,,,,,
NC_RockyIt,undetermined,undetermined,2273,,,,,,,
NC_RockyIt,undetermined,undetermined,2274,,,,,,,
NC_RockyIt,undetermined,undetermined,2275,,,,,,,
NC_RockyIt,undetermined,undetermined,2276,,,,,,,
NC_RockyIt,undetermined,undetermined,2277,,,,,,,
NC_RockyIt,undetermined,undetermined,2278,,,,,,,
NC_RockyIt,undetermined,undetermined,2279,,,,,,,
NC_RockyIt,undetermined,undetermined,2280,,,,,,,
NC_RockyIt,undetermined,undetermined,2281,,,,,,,
NC_RockyIt,undetermined,undetermined,2282,,,,,,,
NC_RockyIt,undetermined,undetermined,2283,,,,,,,
NC_RockyIt,undetermined,undetermined,2284,,,,,,,
NC_RockyIt,undetermined,undetermined,2285,,,,,,,
NC_RockyIt,undetermined,undetermined,2286,,,,,,,
NC_RockyIt,undetermined,undetermined,2287,,,,,,,
NC_RockyIt,undetermined,undetermined,2288,,,,,,,
NC_RockyIt,undetermined,undetermined,2289,,,,,,,
NC_RockyIt,undetermined,undetermined,2290,,,,,,,
NC_RockyIt,undetermined,undetermined,2291,,,,,,,
NC_RockyIt,undetermined,undetermined,2292,,,,,,,
NC_RockyIt,undetermined,undetermined,2293,,,,,,,
NC_RockyIt,undetermined,undetermined,2294,,,,,,,
NC_RockyIt,undetermined,undetermined,2295,,,,,,,
NC_RockyIt,undetermined,undetermined,2296,,,,,,,
NC_RockyIt,undetermined,undetermined,2297,,,,,,,
NC_RockyIt,undetermined,undetermined,2298,,,,,,,
NC_RockyIt,undetermined,undetermined,2299,,,,,,,
NC_RockyIt,undetermined,undetermined,2300,,,,,,,
NC_RockyIt,undetermined,undetermined,2301,,,,,,,
NC_RockyIt,undetermined,undetermined,2302,,,,,,,
NC_RockyIt,undetermined,undetermined,2303,,,,,,,
NC_RockyIt,undetermined,undetermined,2304,,,,,,,
NC_RockyIt,undetermined,undetermined,2305,,,,,,,
NC_RockyIt,undetermined,undetermined,2306,,,,,,,
NC_RockyIt,undetermined,undetermined,2307,,,,,,,
NC_RockyIt,undetermined,undetermined,2308,,,,,,,
NC_RockyIt,undetermined,undetermined,2309,,,,,,,
NC_RockyIt,undetermined,undetermined,2310,,,,,,,
NC_RockyIt,undetermined,undetermined,2311,,,,,,,
NC_RockyIt,undetermined,undetermined,2312,,,,,,,
NC_RockyIt,undetermined,undetermined,2313,,,,,,,
NC_RockyIt,undetermined,undetermined,2314,,,,,,,
NC_RockyIt,undetermined,undetermined,2315,,,,,,,
NC_RockyIt,undetermined,undetermined,2316,,,,,,,
NC_RockyIt,undetermined,undetermined,2317,,,,,,,
NC_RockyIt,undetermined,undetermined,2318,,,,,,,
NC_RockyIt,undetermined,undetermined,2319,,,,,,,
NC_RockyIt,undetermined,undetermined,2320,,,,,,,
NC_RockyIt,undetermined,undetermined,2321,,,,,,,
NC_RockyIt,undetermined,undetermined,2322,,,,,,,
NC_RockyIt,undetermined,undetermined,2323,,,,,,,
NC_RockyIt,undetermined,undetermined,2324,,,,,,,
NC_RockyIt,undetermined,undetermined,2325,,,,,,,
NC_RockyIt,undetermined,undetermined,2326,,,,,,,
NC_RockyIt,undetermined,undetermined,2327,,,,,,,
NC_RockyIt,undetermined,undetermined,2328,,,,,,,
NC_RockyIt,undetermined,undetermined,2329,,,,,,,
NC_RockyIt,undetermined,undetermined,2330,,,,,,,
NC_RockyIt,undetermined,undetermined,2331,,,,,,,
NC_RockyIt,undetermined,undetermined,2332,,,,,,,
NC_RockyIt,undetermined,undetermined,2333,,,,,,,
NC_RockyIt,undetermined,undetermined,2334,,,,,,,
NC_RockyIt,undetermined,undetermined,2335,,,,,,,
NC_RockyIt,undetermined,undetermined,2336,,,,,,,
NC_RockyIt,undetermined,undetermined,2337,,,,,,,
NC_RockyIt,undetermined,undetermined,2338,,,,,,,
NC_RockyIt,undetermined,undetermined,2339,,,,,,,
NC_RockyIt,undetermined,undetermined,2340,,,,,,,
NC_RockyIt,undetermined,undetermined,2341,,,,,,,
NC_RockyIt,undetermined,undetermined,2342,,,,,,,
NC_RockyIt,undetermined,undetermined,2343,,,,,,,
NC_RockyIt,undetermined,undetermined,2344,,,,,,,
NC_RockyIt,undetermined,undetermined,2345,,,,,,,
NC_RockyIt,undetermined,undetermined,2346,,,,,,,
NC_RockyIt,undetermined,undetermined,2347,,,,,,,
NC_RockyIt,undetermined,undetermined,2348,,,,,,,
NC_RockyIt,undetermined,undetermined,2349,,,,,,,
NC_RockyIt,undetermined,undetermined,2350,,,,,,,
NC_RockyIt,undetermined,undetermined,2351,,,,,,,
NC_RockyIt,undetermined,undetermined,2352,,,,,,,
NC_RockyIt,undetermined,undetermined,2353,,,,,,,
NC_RockyIt,undetermined,undetermined,2354,,,,,,,
NC_RockyIt,undetermined,undetermined,2355,,,,,,,
NC_RockyIt,undetermined,undetermined,2356,,,,,,,
NC_RockyIt,undetermined,undetermined,2357,,,,,,,
NC_RockyIt,undetermined,undetermined,2358,,,,,,,
NC_RockyIt,undetermined,undetermined,2359,,,,,,,
NC_RockyIt,undetermined,undetermined,2360,,,,,,,
NC_RockyIt,undetermined,undetermined,2361,,,,,,,
NC_RockyIt,undetermined,undetermined,2362,,,,,,,
NC_RockyIt,polysiphonia spp,undetermined,2363,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,polysiphonia spp,undetermined,2364,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,polysiphonia spp,undetermined,2365,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,polysiphonia spp,undetermined,2366,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,polysiphonia spp,undetermined,2367,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,polysiphonia spp,undetermined,2368,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,polysiphonia spp,undetermined,2369,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,polysiphonia spp,undetermined,2370,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,dilsea californica,undetermined,2371,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Dilsea,californica
NC_RockyIt,polysiphonia spp,undetermined,2372,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,polysiphonia spp,undetermined,2373,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,halymenia/schizymenia spp,undetermined,2374,Plantae,Rhodophyta,Florideophyceae,.,.,halymenia/schizymenia,spp
NC_RockyIt,polysiphonia spp,undetermined,2375,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,undetermined,undetermined,2376,,,,,,,
NC_RockyIt,polysiphonia spp,undetermined,2377,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,halymenia/schizymenia spp,undetermined,2378,Plantae,Rhodophyta,Florideophyceae,.,.,halymenia/schizymenia,spp
NC_RockyIt,polysiphonia spp,undetermined,2379,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,chaetomorpha ligustica,undetermined,2380,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha,ligustica
NC_RockyIt,polysiphonia spp,undetermined,2381,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,polysiphonia spp,undetermined,2382,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,polysiphonia spp,undetermined,2383,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,undetermined,undetermined,2384,,,,,,,
NC_RockyIt,undetermined,undetermined,2385,,,,,,,
NC_RockyIt,prionitis lanceolata,undetermined,2386,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,lanceolata
NC_RockyIt,prionitis lanceolata,undetermined,2387,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,lanceolata
NC_RockyIt,mazzaella oregona,undetermined,2388,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,oregona
NC_RockyIt,prionitis lanceolata,undetermined,2389,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,lanceolata
NC_RockyIt,prionitis lanceolata,undetermined,2390,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,lanceolata
NC_RockyIt,prionitis sternbergii,undetermined,2391,Plantae,,,,,,
NC_RockyIt,prionitis sternbergii,undetermined,2392,Plantae,,,,,,
NC_RockyIt,undetermined,undetermined,2393,,,,,,,
NC_RockyIt,mazzaella oregona,undetermined,2394,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,oregona
NC_RockyIt,undetermined,undetermined,2395,,,,,,,
NC_RockyIt,plocamium violaceum,undetermined,2396,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,violaceum
NC_RockyIt,mazzaella oregona,undetermined,2397,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,oregona
NC_RockyIt,plocamium violaceum,undetermined,2398,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,violaceum
NC_RockyIt,prionitis sternbergii,undetermined,2399,Plantae,,,,,,
NC_RockyIt,prionitis lanceolata,undetermined,2400,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,lanceolata
NC_RockyIt,polysiphonia spp,undetermined,2401,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,chaetomorpha californica,undetermined,2402,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha,californica
NC_RockyIt,mazzaella cordata/splendens,undetermined,2403,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,cordata/splendens
NC_RockyIt,ahnfeltia fastigiata,undetermined,2404,Plantae,Rhodophyta,Florideophyceae,Ahnfeltiales,Ahnfeltiaceae,Ahnfeltia,fastigiata
NC_RockyIt,ahnfeltiopsis linearis,undetermined,2405,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Ahnfeltiopsis,linearis
NC_RockyIt,polysiphonia spp,undetermined,2406,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,plocamium violaceum,undetermined,2407,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,violaceum
NC_RockyIt,plocamium violaceum,undetermined,2408,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,violaceum
NC_RockyIt,plocamium oregonum,undetermined,2409,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,oregonum
NC_RockyIt,ahnfeltiopsis linearis,undetermined,2410,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Ahnfeltiopsis,linearis
NC_RockyIt,ulothrix spp,undetermined,2411,Plantae,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,Ulothrix,spp
NC_RockyIt,plocamium oregonum,undetermined,2412,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,oregonum
NC_RockyIt,ahnfeltia fastigiata,undetermined,2413,Plantae,Rhodophyta,Florideophyceae,Ahnfeltiales,Ahnfeltiaceae,Ahnfeltia,fastigiata
NC_RockyIt,mazzaella cordata/splendens,undetermined,2414,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,cordata/splendens
NC_RockyIt,plocamium violaceum,undetermined,2415,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,violaceum
NC_RockyIt,undetermined,undetermined,2416,,,,,,,
NC_RockyIt,prionitis lanceolata,undetermined,2417,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,lanceolata
NC_RockyIt,mazzaella cordata/splendens,undetermined,2418,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,cordata/splendens
NC_RockyIt,cryptopleura/hymenena spp,undetermined,2419,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,cryptopleura/hymenena,spp
NC_RockyIt,ahnfeltia fastigiata,undetermined,2420,Plantae,Rhodophyta,Florideophyceae,Ahnfeltiales,Ahnfeltiaceae,Ahnfeltia,fastigiata
NC_RockyIt,plocamium violaceum,undetermined,2421,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,violaceum
NC_RockyIt,ulothrix spp,undetermined,2422,Plantae,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,Ulothrix,spp
NC_RockyIt,mazzaella spp,undetermined,2423,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,spp
NC_RockyIt,undetermined,undetermined,2424,,,,,,,
NC_RockyIt,plocamium violaceum,undetermined,2425,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,violaceum
NC_RockyIt,mazzaella cordata/splendens,undetermined,2426,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,cordata/splendens
NC_RockyIt,undetermined,undetermined,2427,,,,,,,
NC_RockyIt,callithamnion pikeanum,undetermined,2428,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Callithamniaceae,Callithamnion,pikeanum
NC_RockyIt,cladophora stimpsonii,undetermined,2429,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,stimpsonii
NC_RockyIt,ahnfeltiopsis linearis,undetermined,2430,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Ahnfeltiopsis,linearis
NC_RockyIt,plocamium violaceum,undetermined,2431,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,violaceum
NC_RockyIt,cladophora stimpsonii,undetermined,2432,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora,stimpsonii
NC_RockyIt,undetermined,undetermined,2433,,,,,,,
NC_RockyIt,agalophenia spp,agalophenia spp,2434,,,,,,,
NC_RockyIt,mazzaella phyllocarpa,undetermined,2434,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,phyllocarpa
NC_RockyIt,drop,mussel,2435,,,,,,,
NC_RockyIt,grateloupia/prionitis spp,undetermined,2435,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,.,spp
NC_RockyIt,agalophenia spp,aglaophenia spp,2436,,,,,,,
NC_RockyIt,odonthalia washingtoniensis,undetermined,2436,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Odonthalia,washingtoniensis
NC_RockyIt,mastocarpus spp,undetermined,2437,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Mastocarpus,spp
NC_RockyIt,cryptosiphonia woodii,undetermined,2438,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Cryptosiphonia,woodii
NC_RockyIt,ahnfeltia fastigiata,undetermined,2439,Plantae,Rhodophyta,Florideophyceae,Ahnfeltiales,Ahnfeltiaceae,Ahnfeltia,fastigiata
NC_RockyIt,acrosiphonia spp,undetermined,2440,Plantae,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,Acrosiphonia,spp
NC_RockyIt,undetermined,undetermined,2441,,,,,,,
NC_RockyIt,neoptilota/ptilota spp,undetermined,2442,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,neoptilota/ptilota,spp
NC_RockyIt,neorhodomela larix,undetermined,2443,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Neorhodomela,larix
NC_RockyIt,petrocelis,undetermined,2444,Plantae,,,,,,
NC_RockyIt,cryptosiphonia woodii,undetermined,2445,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Cryptosiphonia,woodii
NC_RockyIt,mazzaella phyllocarpa,undetermined,2446,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,phyllocarpa
NC_RockyIt,cryptosiphonia woodii,undetermined,2447,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Cryptosiphonia,woodii
NC_RockyIt,polysiphonia spp,undetermined,2448,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,odonthalia floccosa,undetermined,2449,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Odonthalia,floccosa
NC_RockyIt,saccharina spp,undetermined,2450,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,spp
NC_RockyIt,ahnfeltia fastigiata,undetermined,2451,Plantae,Rhodophyta,Florideophyceae,Ahnfeltiales,Ahnfeltiaceae,Ahnfeltia,fastigiata
NC_RockyIt,acrosiphonia spp,undetermined,2452,Plantae,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,Acrosiphonia,spp
NC_RockyIt,microcladia coulteri,undetermined,2453,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Microcladia,coulteri
NC_RockyIt,pilayella littoralis,undetermined,2454,Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Pilayellaceae,Pilayella,littoralis
NC_RockyIt,mazzaella spp,undetermined,2455,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,spp
NC_RockyIt,palmaria callophylloides,undetermined,2456,Plantae,Rhodophyta,Florideophyceae,Palmariales,Palmariaceae,Palmaria,callophylloides
NC_RockyIt,polysiphonia spp,undetermined,2457,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,bossiella spp,undetermined,2458,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,spp
NC_RockyIt,acrosiphonia spp,undetermined,2459,Plantae,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,Acrosiphonia,spp
NC_RockyIt,odonthalia floccosa,undetermined,2460,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Odonthalia,floccosa
NC_RockyIt,odonthalia floccosa,undetermined,2461,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Odonthalia,floccosa
NC_RockyIt,pilayella littoralis,undetermined,2462,Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Pilayellaceae,Pilayella,littoralis
NC_RockyIt,mazzaella spp,undetermined,2463,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,spp
NC_RockyIt,undetermined,undetermined,2464,,,,,,,
NC_RockyIt,microcladia coulteri,undetermined,2465,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Microcladia,coulteri
NC_RockyIt,palmaria callophylloides,undetermined,2466,Plantae,Rhodophyta,Florideophyceae,Palmariales,Palmariaceae,Palmaria,callophylloides
NC_RockyIt,neorhodomela larix,undetermined,2467,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Neorhodomela,larix
NC_RockyIt,polysiphonia spp,undetermined,2468,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,mazzaella phyllocarpa,undetermined,2469,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,phyllocarpa
NC_RockyIt,odonthalia floccosa,undetermined,2470,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Odonthalia,floccosa
NC_RockyIt,neorhodomela larix,undetermined,2471,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Neorhodomela,larix
NC_RockyIt,microcladia coulteri,undetermined,2472,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Microcladia,coulteri
NC_RockyIt,neorhodomela larix,undetermined,2473,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Neorhodomela,larix
NC_RockyIt,odonthalia floccosa,undetermined,2474,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Odonthalia,floccosa
NC_RockyIt,odonthalia floccosa,undetermined,2475,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Odonthalia,floccosa
NC_RockyIt,polysiphonia spp,undetermined,2476,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,ahnfeltia fastigiata,undetermined,2477,Plantae,Rhodophyta,Florideophyceae,Ahnfeltiales,Ahnfeltiaceae,Ahnfeltia,fastigiata
NC_RockyIt,neoptilota/ptilota spp,undetermined,2478,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,neoptilota/ptilota,spp
NC_RockyIt,mastocarpus spp,undetermined,2479,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Mastocarpus,spp
NC_RockyIt,mazzaella phyllocarpa,undetermined,2480,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,phyllocarpa
NC_RockyIt,undetermined,undetermined,2481,,,,,,,
NC_RockyIt,undetermined,undetermined,2482,,,,,,,
NC_RockyIt,polysiphonia spp,undetermined,2483,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,acrosiphonia spp,undetermined,2484,Plantae,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,Acrosiphonia,spp
NC_RockyIt,neoptilota/ptilota spp,undetermined,2485,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,neoptilota/ptilota,spp
NC_RockyIt,ahnfeltia fastigiata,undetermined,2486,Plantae,Rhodophyta,Florideophyceae,Ahnfeltiales,Ahnfeltiaceae,Ahnfeltia,fastigiata
NC_RockyIt,microcladia coulteri,undetermined,2487,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Microcladia,coulteri
NC_RockyIt,polysiphonia spp,undetermined,2488,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,alaria nana,undetermined,2489,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Alaria,nana
NC_RockyIt,undetermined,undetermined,2490,,,,,,,
NC_RockyIt,alaria marginata,undetermined,2491,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Alaria,marginata
NC_RockyIt,pachyarthron cretaceum,undetermined,2492,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Pachyarthron,cretaceum
NC_RockyIt,mazzaella spp,undetermined,2493,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,spp
NC_RockyIt,undetermined,undetermined,2494,,,,,,,
NC_RockyIt,undetermined,undetermined,2495,,,,,,,
NC_RockyIt,polysiphonia spp,undetermined,2496,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,spp
NC_RockyIt,antithamnionella spp,undetermined,2497,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Antithamnionella,spp
NC_RockyIt,saccharina groenlandica,undetermined,2498,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,groenlandica
NC_RockyIt,diatoms,undetermined,2499,Chromista,Ochrophyta,Bacillariophyceae,,,,
NC_RockyIt,corallina spp,undetermined,2500,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,spp
NC_RockyIt,mastocarpus spp,undetermined,2501,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Mastocarpus,spp
NC_RockyIt,undetermined,undetermined,2502,,,,,,,
